city,branch_postal_code,building_number,lat,lon,subtype_name,branch_id,brand_name_en,brand_name_ar,brand_logo_link,brand_website,brand_size,brand_price_range,brand_instagram_link,brand_type,brand_categories,branch_rating,branch_status,branch_opening_hours,branch_amenities,branch_accessibility_facilities,branch_national_short_address,branch_payment_methods,branch_phone_number,street_aname,street_ename,district,branch_reviews
الرياض,13521.0,,24.7991468394871,46.6264597991361,Mosque,,,,,,,,,,,,,,,,RRMB7449,,,الحلية,Al Hilah,,
الرياض,13521.0,,24.7996465262983,46.6270963049553,Other,,,,,,,,,,,,,,,,RRMB7484,,,طريق الملك فهد الفرعي,King Fahad Branch Rd,,
الرياض,13521.0,,24.799896369704,46.6270189724726,Cargo,,,,,,,,,,,,,,,,RRMG7524,,,طريق الملك فهد الفرعي,King Fahad Branch Rd,,
الرياض,13521.0,,24.8005262090664,46.6267779330725,Trading Center,,,,,,,,,,,,,,,,RRMA7610,,,طريق الملك فهد الفرعي,King Fahad Branch Rd,,
الرياض,13521.0,,24.8007203532559,46.6250729302888,Furnished Apartment,,,,,,,,,,,,,,,,RRMC7618,,,الحنفي,Al Hanafi,,
الرياض,13521.0,,24.8010240219271,46.6257475200468,Other,,,,,,,,,,,,,,,,RRMB7656,,,الحنواء,Al Hanwa,,
الرياض,13521.0,,24.8018408612723,46.6260938380332,Pharmacy,,,,,,,,,,,,,,,,RRMB7736,,,طريق الملك فهد الفرعي,King Fahad Branch Rd,,
الرياض,nan,,24.8028211992067,46.6255429928103,Other,,,,,,,,,,,,,,,,nan,,,nan,nan,,
الرياض,13521.0,,24.8036778051688,46.6251717968934,Car Rental,,,,,,,,,,,,,,,,RRMA7942,,,طريق الملك فهد الفرعي,King Fahad Branch Rd,,
الرياض,13521.0,,24.8041685881564,46.6162536514007,Friday Mosque,,,,,,,,,,,,,,,,RRMB7993,,,وادي وج,Wadi Waj,,
الرياض,13521.0,,24.8055433025976,46.6240962805187,Middle Eastern Restaurant,,,,,,,,,,,,,,,,RRMD8148,,,طريق الملك فهد الفرعي,King Fahad Branch Rd,,
الرياض,13521.0,,24.8059335342026,46.6239630307024,Middle Eastern Restaurant,,,,,,,,,,,,,,,,RRMB8190,,,طريق الملك فهد الفرعي,King Fahad Branch Rd,,
الرياض,13521.0,,24.8063903907158,46.6236203883174,Trading Center,,,,,,,,,,,,,,,,RRMB8234,,,طريق الملك فهد الفرعي,King Fahad Branch Rd,,
الرياض,13522.0,,24.7805196359064,46.59777945803,Other,,,,,,,,,,,,,,,,RRMB3230,,,الإمام سعود بن فيصل,Al Imam Saud Ibn Faisal,,
الرياض,13522.0,,24.7853372586755,46.5983852061067,Mosque,,,,,,,,,,,,,,,,RRMF3280,,,رقم 184,No. 184,,
الرياض,13522.0,,24.7996900367254,46.5984078078715,Other,,,,,,,,,,,,,,,,RRMA3297,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.7858226687205,46.5987064333425,Garden,,,,,,,,,,,,,,,,RRME3323,,,رقم 190,No. 190,,
الرياض,13522.0,,24.8013011697724,46.6030791657181,Trading Center,,,,,,,,,,,,,,,,RRMA3687,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8012299000002,46.6025766000002,Shops with Home Delevery,,,,,,,,,,,,,,,,RRMA3687,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8016304871757,46.6037301862493,Trading Center,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8019264203754,46.6040198126354,Trading Center,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8013870700662,46.603304920138,ATM Machine,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8015138935863,46.6035350704468,Pharmacy,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8015995541826,46.6036706997243,Asian Restaurant,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8016852147787,46.6038467798386,Fast Food,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8018285708242,46.6042239264298,Fast Food,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8018907284603,46.604358885829,Fast Food,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8020929826459,46.604001966678,Middle Eastern Restaurant,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8014425097563,46.6034470303896,Other,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8014853400543,46.6034851017657,Other,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8015852774165,46.6035969364329,Other,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.8018074473251,46.6041566316435,Other,,,,,,,,,,,,,,,,RRMB3767,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13522.0,,24.7864595587738,46.6118140544222,Friday Mosque,,,,,,,,,,,,,,,,RRMA6958,,,الامير محمد ابن سعد ابن عبدالعزيز,Prince Muhammad Ibn Saad Ibn Abdulaziz,,
الرياض,13522.0,,24.7904590484906,46.5994589378855,Medical Clinic,,,,,,,,,,,,,,,,RRMB7398,,,nan,nan,,
الرياض,13522.0,,24.7916939887525,46.6046556807224,Other,,,,,,,,,,,,,,,,RRMC7524,,,الأطراف,Al Atraf,,
الرياض,13522.0,,24.7948320417559,46.6001652808851,Mosque,,,,,,,,,,,,,,,,RRMB7877,,,رقم 179,No. 179,,
الرياض,13522.0,,24.7970211458813,46.5981474979522,Friday Mosque,,,,,,,,,,,,,,,,RRMA8113,,,العوينات,Al Oweinat,,
الرياض,13523.0,,24.7814098888841,46.5738196209389,Mosque,,,,,,,,,,,,,,,,RRMB2672,,,الأصفاء,Al Isfa,,
الرياض,13523.0,,24.7816877901008,46.5817056504334,Trading Center,,,,,,,,,,,,,,,,RRMA3448,,,الأمير يزيد بن عبدالله بن عبدالرحمن,Prince Yazeed Ibn Abdullah Ibn Abdulrahman,,
الرياض,13523.0,,24.7823405555701,46.5837857355871,Friday Mosque,,,,,,,,,,,,,,,,RRMC3658,,,الأمير يزيد بن عبدالله بن عبدالرحمن,Prince Yazeed Ibn Abdullah Ibn Abdulrahman,,
الرياض,13523.0,,24.7845962846037,46.5864554908358,Local Restaurant,,,,,,,,,,,,,,,,RRMB3930,,,الأمير يزيد بن عبدالله بن عبدالرحمن,Prince Yazeed Ibn Abdullah Ibn Abdulrahman,,
الرياض,13523.0,,24.7783858913781,46.5903387711974,Auto Service Station,,,,,,,,,,,,,,,,RRMC4322,,,الإمام سعود بن فيصل,Al Imam Saud Ibn Faisal,,
الرياض,13523.0,,24.7781431863557,46.5903673247294,Gas Station,,,,,,,,,,,,,,,,RRMC4322,,,الإمام سعود بن فيصل,Al Imam Saud Ibn Faisal,,
الرياض,13523.0,,24.7781433542386,46.5925700801098,ATM Machine,,,,,,,,,,,,,,,,RRMA4546,,,الإمام سعود بن فيصل,Al Imam Saud Ibn Faisal,,
الرياض,13523.0,,24.7786686928475,46.5935966035277,Trading Center,,,,,,,,,,,,,,,,RRMA4644,,,الإمام سعود بن فيصل,Al Imam Saud Ibn Faisal,,
الرياض,13523.0,,24.778728893211,46.5935083255243,Other,,,,,,,,,,,,,,,,RRMA4644,,,الإمام سعود بن فيصل,Al Imam Saud Ibn Faisal,,
الرياض,13523.0,,24.7762389191305,46.5732921323414,Friday Mosque,,,,,,,,,,,,,,,,RRMA6165,,,طريق الملك خالد الفرعي,King Khaled Branch road,,
الرياض,13523.0,,24.7790826439001,46.5786182962813,Other,,,,,,,,,,,,,,,,RRMC6487,,,الحكيم القاضي,Al Hakeem Al Qadi,,
الرياض,13523.0,,24.7808431886523,46.5708752033742,Gas Station,,,,,,,,,,,,,,,,RRMC6679,,,طريق الملك خالد الفرعي,King Khaled Branch road,,
الرياض,13523.0,,24.7805695506366,46.5709227925944,Other,,,,,,,,,,,,,,,,RRMC6679,,,طريق الملك خالد الفرعي,King Khaled Branch road,,
الرياض,13523.0,,24.7813641834039,46.5775749061271,Mosque,,,,,,,,,,,,,,,,RRMB6733,,,الحكيم القاضي,Al Hakeem Al Qadi,,
الرياض,13523.0,,24.7822548949739,46.5883257471862,Mosque,,,,,,,,,,,,,,,,RRMB6848,,,رقم 59,No. 59,,
الرياض,13523.0,,24.7838095753086,46.5811638273336,Literacy School,,,,,,,,,,,,,,,,RRMB7028,,,الأمير فهد بن محمد بن عبدالعزيز,Prince Fahad Ibn Muhammad Ibn Abdulaziz,,
الرياض,13523.0,,24.7842521550556,46.5819918797635,Primary school,,,,,,,,,,,,,,,,RRMB7028,,,الأمير فهد بن محمد بن عبدالعزيز,Prince Fahad Ibn Muhammad Ibn Abdulaziz,,
الرياض,13523.0,,24.7865664783165,46.5842996991643,Mosque,,,,,,,,,,,,,,,,RRMA7323,,,رقم 89,No. 89,,
الرياض,13524.0,,24.819094149394,46.5976082037656,Trading Center,,,,,,,,,,,,,,,,RRMA2145,,,الملك سلمان ابن عبدالعزيز سعود,King Salman Ibn Abdulaziz Saud,,
الرياض,13524.0,,24.819208325339,46.5975673365945,Other,,,,,,,,,,,,,,,,RRMA2145,,,الملك سلمان ابن عبدالعزيز سعود,King Salman Ibn Abdulaziz Saud,,
الرياض,13524.0,,24.8173895459533,46.5989644417296,Friday Mosque,,,,,,,,,,,,,,,,RRMA2293,,,رقم 516,No. 516,,
الرياض,13524.0,,24.811585950846,46.6007461552723,Trading Center,,,,,,,,,,,,,,,,RRMC2483,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.8117147503429,46.6007711531739,Trading Center,,,,,,,,,,,,,,,,RRMC2483,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.8124856289997,46.6016878246777,Contracting & Real State,,,,,,,,,,,,,,,,RRMC2566,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.8124912682892,46.601545608113,Other,,,,,,,,,,,,,,,,RRMC2566,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.812599983606,46.6015927079985,Other,,,,,,,,,,,,,,,,RRMC2566,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.8211371521908,46.6024983819461,Friday Mosque,,,,,,,,,,,,,,,,RRMB2649,,,الملك سلمان ابن عبدالعزيز سعود,King Salman Ibn Abdulaziz Saud,,
الرياض,13524.0,,24.8104354667188,46.6024749313166,Trading Center,,,,,,,,,,,,,,,,RRMC2663,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.810487816727,46.6026368514594,Trading Center,,,,,,,,,,,,,,,,RRMC2663,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8105698163434,46.6023646351712,Trading Center,,,,,,,,,,,,,,,,RRMC2663,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.810595629228,46.6025616705455,Trading Center,,,,,,,,,,,,,,,,RRMC2663,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8105176837861,46.6024055578299,Other,,,,,,,,,,,,,,,,RRMC2663,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.817988770073,46.6027042183862,Trading Center,,,,,,,,,,,,,,,,RRMB2666,,,أبحر,Ubhur,,
الرياض,13524.0,,24.8180201789583,46.6027746504321,Other,,,,,,,,,,,,,,,,RRMB2666,,,أبحر,Ubhur,,
الرياض,13524.0,,24.8179487130145,46.6026102634138,Local Restaurant,,,,,,,,,,,,,,,,RRMB2666,,,أبحر,Ubhur,,
الرياض,13524.0,,24.8107473875868,46.6028287083915,Contracting & Real State,,,,,,,,,,,,,,,,RRMB2687,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8107018351173,46.602883721163,Contracting & Real State,,,,,,,,,,,,,,,,RRMB2687,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8108393934123,46.6030252122126,Trading Center,,,,,,,,,,,,,,,,RRMB2733,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8108332808544,46.6033243943544,Trading Center,,,,,,,,,,,,,,,,RRMB2733,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.810936921992,46.603263674482,Trading Center,,,,,,,,,,,,,,,,RRMB2733,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8132105,46.6034390000001,Trading Center,,,,,,,,,,,,,,,,RRMB2754,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.8133616798504,46.6033913211963,Trading Center,,,,,,,,,,,,,,,,RRMB2754,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.8133224378462,46.6036358894031,Other,,,,,,,,,,,,,,,,RRMB2754,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.8134525862574,46.6035840741983,Other,,,,,,,,,,,,,,,,RRMB2754,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.8217086273407,46.6034867386641,Contracting & Real State,,,,,,,,,,,,,,,,RRMB2776,,,رقم 532,No. 532,,
الرياض,13524.0,,24.8215449289018,46.6037263568403,Trading Center,,,,,,,,,,,,,,,,RRMB2776,,,رقم 532,No. 532,,
الرياض,13524.0,,24.8217496051711,46.6037151107896,Local Restaurant,,,,,,,,,,,,,,,,RRMB2776,,,رقم 532,No. 532,,
الرياض,13524.0,,24.8215422522524,46.6042027830839,Other,,,,,,,,,,,,,,,,RRMB2808,,,رقم 532,No. 532,,
الرياض,13524.0,,24.8135722812519,46.6041627020698,Trading Center,,,,,,,,,,,,,,,,RRMB2828,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.8031847473308,46.6048960363788,ATM Machine,,,,,,,,,,,,,,,,RRMB2902,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8035300289808,46.6048959414869,American Restaurant,,,,,,,,,,,,,,,,RRMB2902,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8031766645933,46.6046982815526,Fast Food,,,,,,,,,,,,,,,,RRMB2902,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8034736341036,46.6049255680306,Fast Food,,,,,,,,,,,,,,,,RRMB2902,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8033852393919,46.604970491888,Fast Food,,,,,,,,,,,,,,,,RRMB2902,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8035024837694,46.6047876470294,Other,,,,,,,,,,,,,,,,RRMB2902,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.820519032897,46.6051406302028,Friday Mosque,,,,,,,,,,,,,,,,RRMB2913,,,ممر141,141 Ln,,
الرياض,13524.0,,24.8221802292943,46.6051131449122,Company & Institution,,,,,,,,,,,,,,,,RRMB2917,,,الملك سلمان ابن عبدالعزيز سعود,King Salman Ibn Abdulaziz Saud,,
الرياض,13524.0,,24.8223540561386,46.6052344527731,Fast Food,,,,,,,,,,,,,,,,RRMB2917,,,الملك سلمان ابن عبدالعزيز سعود,King Salman Ibn Abdulaziz Saud,,
الرياض,13524.0,,24.8139558914578,46.6051249990605,Other,,,,,,,,,,,,,,,,RRMA2920,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.8140898684286,46.6050439378235,Other,,,,,,,,,,,,,,,,RRMA2920,,,الدهناء,Al Dahnaa,,
الرياض,13524.0,,24.8117368392639,46.6051841150957,Contracting & Real State,,,,,,,,,,,,,,,,RRMB2949,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8115982104409,46.6052512491164,Trading Center,,,,,,,,,,,,,,,,RRMB2949,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8118115323584,46.6053944822821,Trading Center,,,,,,,,,,,,,,,,RRMB2949,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8115463756899,46.6052860727886,Other,,,,,,,,,,,,,,,,RRMB2949,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8116252855682,46.6054885408614,Other,,,,,,,,,,,,,,,,RRMB2949,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8117425231569,46.6057651656174,Contracting & Real State,,,,,,,,,,,,,,,,RRMB2975,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.811913766768,46.6056514402949,Trading Center,,,,,,,,,,,,,,,,RRMB2975,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8118491813366,46.6056919301227,Other,,,,,,,,,,,,,,,,RRMB2975,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8036567248884,46.6056812451056,Company & Institution,,,,,,,,,,,,,,,,RRMB2992,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8037375205792,46.6059731967118,Company & Institution,,,,,,,,,,,,,,,,RRMA3026,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8039864596117,46.6062000060518,Company & Institution,,,,,,,,,,,,,,,,RRMA3026,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8039209395649,46.606232374923,Company & Institution,,,,,,,,,,,,,,,,RRMA3026,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.819033588929,46.6062600406929,Mosque,,,,,,,,,,,,,,,,RRMC3031,,,أبحر,Ubhur,,
الرياض,13524.0,,24.8127147254443,46.6080123498187,Contracting & Real State,,,,,,,,,,,,,,,,RRMB3213,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8127291503009,46.6078500439539,Trading Center,,,,,,,,,,,,,,,,RRMB3213,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8128362082174,46.6081093950149,Trading Center,,,,,,,,,,,,,,,,RRMB3213,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8128295427151,46.607794660451,Other,,,,,,,,,,,,,,,,RRMB3213,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8046950100074,46.6082707741399,Trading Center,,,,,,,,,,,,,,,,RRMG3230,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8044907218691,46.6080334494944,Medical Clinic,,,,,,,,,,,,,,,,RRMG3230,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8046395671305,46.6084401161752,Asian Restaurant,,,,,,,,,,,,,,,,RRMG3230,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8046992791694,46.6080802437347,Fast Food,,,,,,,,,,,,,,,,RRMG3230,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8045637292664,46.6082608287179,Fast Food,,,,,,,,,,,,,,,,RRMG3230,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8047398912285,46.6086682422528,Fast Food,,,,,,,,,,,,,,,,RRMG3230,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8047698762779,46.6084626430824,Other,,,,,,,,,,,,,,,,RRMG3230,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.811922756104,46.6082760033383,Mosque,,,,,,,,,,,,,,,,RRMC3254,,,رقم 440,No. 440,,
الرياض,nan,,24.8048607457605,46.6086801569204,Fast Food,,,,,,,,,,,,,,,,nan,,,nan,nan,,
الرياض,13524.0,,24.8050251000002,46.6090726000002,Phamacy with Home Delevery,,,,,,,,,,,,,,,,RRMF3310,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8073743291445,46.6090847424763,Mosque,,,,,,,,,,,,,,,,RRMC3325,,,رقم 424,No. 424,,
الرياض,13524.0,,24.8051118604389,46.6094835115187,Trading Center,,,,,,,,,,,,,,,,RRMC3352,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8241161649791,46.6096247407277,Trading Center,,,,,,,,,,,,,,,,RRMB3369,,,الملك سلمان ابن عبدالعزيز سعود الفرعى,King Salman Ibn Abdulaziz Saud Branch,,
الرياض,13524.0,,24.8055122681118,46.6099093553741,Gas Station,,,,,,,,,,,,,,,,RRMA3398,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8054456432037,46.6096618914295,Trading Center,,,,,,,,,,,,,,,,RRMA3398,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8053599826075,46.6096809271175,ATM Machine,,,,,,,,,,,,,,,,RRMA3398,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8054075718274,46.6099141142962,Other,,,,,,,,,,,,,,,,RRMA3398,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8057450983712,46.6106324339164,Trading Center,,,,,,,,,,,,,,,,RRMC3482,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8057525175742,46.6108326786384,Trading Center,,,,,,,,,,,,,,,,RRMC3482,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.805864546721,46.6108440749846,Other,,,,,,,,,,,,,,,,RRMC3482,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8059387638558,46.6108118771126,Gymnasium,,,,,,,,,,,,,,,,RRMC3482,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8101860608826,46.6107154545217,Friday Mosque,,,,,,,,,,,,,,,,RRMB3488,,,رقم 408,No. 408,,
الرياض,13524.0,,24.8191650607433,46.6109105322662,Primary school,,,,,,,,,,,,,,,,RRMB3491,,,رقم 556,No. 556,,
الرياض,13524.0,,24.8171890723976,46.6114070993923,Mosque,,,,,,,,,,,,,,,,RRMB3559,,,ممر47,47 Ln,,
الرياض,13524.0,,24.8060563324254,46.6117276233065,Gymnasium,,,,,,,,,,,,,,,,RRMA3576,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8202009148233,46.6131923693272,Mosque,,,,,,,,,,,,,,,,RRMC3721,,,رقم 556,No. 556,,
الرياض,13524.0,,24.8066477142984,46.6132067625369,Institute,,,,,,,,,,,,,,,,RRMB3722,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8140081890961,46.6135066415969,Mosque,,,,,,,,,,,,,,,,RRMF3774,,,رقم 468,No. 468,,
الرياض,13524.0,,24.8101132890334,46.6147211184944,Friday Mosque,,,,,,,,,,,,,,,,RRMB3902,,,رقم 450,No. 450,,
الرياض,13524.0,,24.8075368000001,46.6147693000001,Pharmacy,,,,,,,,,,,,,,,,RRMD3918,,,انس بن مالك,Anas Ibn Malik,,
الرياض,13524.0,,24.8189721135708,46.6156042147974,Mosque,,,,,,,,,,,,,,,,RRMD3983,,,رقم 550,No. 550,,
الرياض,13524.0,,24.8160678182441,46.6154979318981,Trading Center,,,,,,,,,,,,,,,,RRMA3989,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8159112129575,46.6156170356729,Other,,,,,,,,,,,,,,,,RRMA3989,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8160133082937,46.6156680695883,Other,,,,,,,,,,,,,,,,RRMA3989,,,وادي هجر,Wadi Hajer,,
الرياض,13524.0,,24.8161742614193,46.615762142906,Pharmacy,,,,,,,,,,,,,,,,RRMA3989,,,وادي هجر,Wadi Hajer,,
